país;ano;código_iso;população;pib;variação_biocombustível_pct;variação_biocombustível_twh;biocombustível_per_capita;consumo_biocombustível;eletricidade_biocombustível_per_capita;eletricidade_biocombustível;participação_biocombustível_eletricidade;participação_biocombustível_energia;intensidade_carbono_eletricidade;variação_carvão_pct;variação_carvão_twh;carvão_per_capita;consumo_carvão;eletricidade_carvão_per_capita;eletricidade_carvão;variação_produção_carvão_pct;variação_produção_carvão_twh;produção_carvão_per_capita;produção_carvão;participação_carvão_eletricidade;participação_carvão_energia;demanda_eletricidade;geração_eletricidade;participação_eletricidade_energia;variação_consumo_energia_pct;variação_consumo_energia_twh;energia_per_capita;energia_por_pib;variação_combustível_fóssil_pct;variação_combustível_fóssil_twh;eletricidade_fóssil_per_capita;eletricidade_fóssil;energia_fóssil_per_capita;consumo_combustível_fóssil;participação_fóssil_eletricidade;participação_fóssil_energia;variação_gás_pct;variação_gás_twh;consumo_gás;eletricidade_gás_per_capita;eletricidade_gás;energia_gás_per_capita;variação_produção_gás_pct;variação_produção_gás_twh;produção_gás_per_capita;produção_gás;participação_gás_eletricidade;participação_gás_energia;emissões_gases_efeito_estufa;variação_hidrelétrica_pct;variação_hidrelétrica_twh;consumo_hidrelétrica;eletricidade_hidrelétrica_per_capita;eletricidade_hidrelétrica;energia_hidrelétrica_per_capita;participação_hidrelétrica_eletricidade;participação_hidrelétrica_energia;variação_baixo_carbono_pct;variação_baixo_carbono_twh;consumo_baixo_carbono;eletricidade_baixo_carbono_per_capita;eletricidade_baixo_carbono;energia_baixo_carbono_per_capita;participação_baixo_carbono_eletricidade;participação_baixo_carbono_energia;importação_líquida_eletricidade;participação_importação_eletricidade_demanda;variação_nuclear_pct;variação_nuclear_twh;consumo_nuclear;eletricidade_nuclear_per_capita;eletricidade_nuclear;energia_nuclear_per_capita;participação_nuclear_eletricidade;participação_nuclear_energia;variação_petróleo_pct;variação_petróleo_twh;consumo_petróleo;eletricidade_petróleo_per_capita;eletricidade_petróleo;energia_petróleo_per_capita;variação_produção_petróleo_pct;variação_produção_petróleo_twh;produção_petróleo_per_capita;produção_petróleo;participação_petróleo_eletricidade;participação_petróleo_energia;consumo_outras_renováveis;eletricidade_outras_renováveis;eletricidade_outras_renováveis_exceto_biocombustível;variação_outras_renováveis_pct;variação_outras_renováveis_twh;eletricidade_outras_renováveis_per_capita;eletricidade_outras_renováveis_per_capita_exceto_biocombustível;energia_outras_renováveis_per_capita;participação_outras_renováveis_eletricidade;participação_outras_renováveis_eletricidade_exceto_biocombustível;participação_outras_renováveis_energia;eletricidade_per_capita;consumo_energia_primária;variação_renováveis_pct;variação_renováveis_twh;consumo_renováveis;eletricidade_renováveis_per_capita;eletricidade_renováveis;energia_renováveis_per_capita;participação_renováveis_eletricidade;participação_renováveis_energia;variação_solar_pct;variação_solar_twh;consumo_solar;eletricidade_solar_per_capita;eletricidade_solar;energia_solar_per_capita;participação_solar_eletricidade;participação_solar_energia;variação_eólica_pct;variação_eólica_twh;consumo_eólica;eletricidade_eólica_per_capita;eletricidade_eólica;energia_eólica_per_capita;participação_eólica_eletricidade;participação_eólica_energia;energia_renovavel;energia_nao_renovavel;continente
Asia;1916;;1044435476.0;;;;;;;;;;;;;;;;;7.905;26.573;347.284;362.716;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.252;4.733;44.808;46.799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1917;;1052130725.0;;;;;;;;;;;;;;;;;10.654;38.645;381.474;401.361;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.89;2.756;47.1;49.555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1918;;1060373054.0;;;;;;;;;;;;;;;;;8.88;35.643;412.122;437.003;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.605;1.291;47.951;50.846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1919;;1068593053.0;;;;;;;;;;;;;;;;;12.049;52.654;458.226;489.657;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.406;8.85;55.865;59.697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1920;;1076882587.0;;;;;;;;;;;;;;;;;-8.503;-41.635;416.036;448.022;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.351;7.373;62.282;67.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1921;;1084870900.0;;;;;;;;;;;;;;;;;-2.338;-10.473;403.319;437.549;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.589;8.443;69.606;75.514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1922;;1092809083.0;;;;;;;;;;;;;;;;;3.608;15.786;414.834;453.335;;;;;;;;;;;;;;;;;;;;;;;;;1.651;1.511;1.651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.768;9.641;77.923;85.155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1923;;1100634861.0;;;;;;;;;;;;;;;;;7.75;35.131;443.804;488.466;;;;;;;;;;;;;;;;;;;;;;;;29.673;0.49;1.946;2.141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.069;15.386;91.349;100.541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1924;;1108597477.0;;;;;;;;;;;;;;;;;7.326;35.786;472.897;524.252;;;;;;;;;;;;;;;;;;;;;;;;22.883;0.49;2.374;2.631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.791;8.839;98.665;109.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1925;;1116680767.0;;;;;;;;;;;;;;;;;1.301;6.819;475.58;531.071;;;;;;;;;;;;;;;;;;;;;;;;18.622;0.49;2.795;3.121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.934;4.303;101.805;113.683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1926;;1124894923.0;;;;;;;;;;;;;;;;;-1.376;-7.306;465.613;523.765;;;;;;;;;;;;;;;;;;;;;;;;15.698;0.49;3.21;3.611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.21;2.512;103.294;116.195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1927;;1133396748.0;;;;;;;;;;;;;;;;;7.57;39.651;497.104;563.416;;;;;;;;;;;;;;;;;;;;;;;;13.568;0.49;3.619;4.101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.741;14.805;115.582;131.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1928;;1141730060.0;;;;;;;;;;;;;;;;;1.898;10.693;502.842;574.109;;;;;;;;;;;;;;;;;;;;;;;;11.947;0.49;4.021;4.591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.917;12.991;126.117;143.991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1929;;1151056239.0;;;;;;;;;;;;;;;;;3.052;17.523;513.991;591.632;;;;;;;;;;;;;;;;;;;;;;;;34.033;1.563;5.346;6.154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.227;8.967;132.885;152.958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1930;;1161261469.0;;;;;;;;;;;;;;;;;-2.161;-12.788;498.461;578.844;;;;;;;;;;;;;;;;;;;;;;;;-1.615;-0.099;5.214;6.055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.175;3.326;134.581;156.284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1931;;1172361616.0;;;;;;;;;;;;;;;;;-7.041;-40.755;458.979;538.089;;;;;;;;;;;;;;;;;;;;;;;;12.084;0.732;5.789;6.786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6.05;-9.455;125.242;146.829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1932;;1184348844.0;;;;;;;;;;;;;;;;;-3.302;-17.768;439.331;520.321;;;;;;;;;;;;;;;;;;;;;;;;10.781;0.732;6.348;7.518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.038;13.27;135.179;160.099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1933;;1197191774.0;;;;;;;;;;;;;;;;;8.89;46.257;473.255;566.577;;;;;;;;;;;;;;;;;;;;;;;;9.732;0.732;6.891;8.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.637;13.828;145.279;173.927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1934;;1210196783.0;;;;;;;;;;;;;;;;;12.313;69.761;525.814;636.338;;;;;;;;;;;;;;;;;;;;;;;;8.869;0.732;7.421;8.981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.373;23.26;162.938;197.187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1935;;1223370395.0;;;;;;;;;;;;;;;;;8.016;51.011;561.849;687.349;;;;;;;;;;;;;;;;;;;;;;;;8.146;0.732;7.939;9.713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.069;33.657;188.695;230.844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1936;;1236808546.0;;;;;;;;;;;;;;;;;8.482;58.298;602.88;745.647;;;;;;;;;;;;;;;;;;;;;;;;7.533;0.732;8.445;10.444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.728;22.458;204.802;253.301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1937;;1250648056.0;;;;;;;;;;;;;;;;;4.712;35.132;624.3;780.78;;;;;;;;;;;;;;;;;;;;;;;;19.411;2.027;9.972;12.472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.846;42.67;236.655;295.972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1938;;1264417870.0;;;;;;;;;;;;;;;;;5.702;44.517;652.709;825.297;;;;;;;;;;;;;;;;;;;;;;;;-95.776;-11.945;0.417;0.527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.059;6.094;238.897;302.066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1939;;1276967495.0;;;;;;;;;;;;;;;;;7.926;65.417;697.523;890.714;;;;;;;;;;;;;;;;;;;;;;;;-2.857;-0.015;0.401;0.512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.047;3.163;239.027;305.229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1940;;1288504299.0;;;;;;;;;;;;;;;;;14.297;127.344;790.108;1018.057;;;;;;;;;;;;;;;;;;;;;;;;-2.941;-0.015;0.385;0.497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7.88;-24.051;218.221;281.178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1941;;1297916592.0;;;;;;;;;;;;;;;;;6.632;67.516;836.397;1085.573;;;;;;;;;;;;;;;;;;;;;;;;-3.03;-0.015;0.371;0.482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-18.303;-51.463;176.988;229.716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1942;;1306306710.0;;;;;;;;;;;;;;;;;-3.081;-33.45;805.418;1052.123;;;;;;;;;;;;;;;;;;;;;;;;-3.125;-0.015;0.357;0.467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4.475;-10.281;167.981;219.435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1943;;1313105324.0;;;;;;;;;;;;;;;;;-5.043;-53.063;760.837;999.06;;;;;;;;;;;;;;;;;;;;;;;;-3.226;-0.015;0.344;0.452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.126;46.357;202.415;265.792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1944;;1319615577.0;;;;;;;;;;;;;;;;;-1.265;-12.642;747.504;986.417;;;;;;;;;;;;;;;;;;;;;;;;-3.333;-0.015;0.331;0.437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.929;15.759;213.358;281.551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1945;;1326239826.0;;;;;;;;;;;;;;;;;-37.48;-369.711;465.004;616.706;;;;;;;;;;;;;;;;;;;;;;;;-3.448;-0.015;0.318;0.421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.317;40.31;242.686;321.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1946;;1333266093.0;;;;;;;;;;;;;;;;;-19.658;-121.234;371.623;495.473;;;;;;;;;;;;;;;;;;;;;;;;189.385;0.798;0.915;1.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.0;90.121;309.001;411.981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1947;;1341005319.0;;;;;;;;;;;;;;;;;14.429;71.492;422.791;566.965;;;;;;;;;;;;;;;;;;;;;;;;8.54;0.104;0.987;1.324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.39;104.6;385.219;516.581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1948;;1349300090.0;;;;;;;;;;;;;;;;;6.102;34.599;445.834;601.564;;;;;;;;;;;;;;;;;;;;;;;;331.016;4.382;4.229;5.706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.625;220.191;546.04;736.772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1949;;1361855386.0;;;;;;;;;;;;;;;;;25.799;155.2;555.686;756.763;;;;;;;;;;;;;;;;;;;;;;;;40.231;2.295;5.875;8.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.505;180.544;673.578;917.316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1950;;1378554727.0;;;;;;;;;;;;;;;;;10.378;78.533;605.922;835.297;;;;;;;;;;;;;;;;;;;;;;;;7.121;0.57;6.217;8.571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.368;223.529;827.566;1140.845;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1951;;1405143078.0;;;;;;;;;;;;;;;;;12.993;108.528;671.693;943.825;;;;;;;;;;;;;;;;;;;;;;;;31.875;2.732;8.044;11.303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.219;127.988;902.992;1268.833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1952;;1434494047.0;;;;;;;;;;;;;;;;;10.916;103.032;729.774;1046.857;;;;;;;;;;;;;;;;;;;;;;;;30.74;3.474;10.301;14.777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.847;99.564;953.923;1368.397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1953;;1465867616.0;;;;;;;;;;;;;;;;;4.955;51.874;749.543;1098.731;;;;;;;;;;;;;;;;;;;;;;;;26.837;3.966;12.786;18.743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.84;216.76;1081.378;1585.157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1954;;1498211442.0;;;;;;;;;;;;;;;;;2.373;26.071;750.763;1124.802;;;;;;;;;;;;;;;;;;;;;;;;16.806;3.15;14.613;21.893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.471;197.687;1189.982;1782.844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1955;;1532368957.0;;;;;;;;;;;;;;;;;12.751;143.421;827.622;1268.223;;;;;;;;;;;;;;;;;;;;;;;;62.13;13.602;23.164;35.495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.917;301.601;1360.276;2084.445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1956;;1566934853.0;;;;;;;;;;;;;;;;;9.828;124.64;888.909;1392.863;;;;;;;;;;;;;;;;;;;;;;;;20.271;7.195;27.244;42.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.722;140.118;1419.691;2224.563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1957;;1603074679.0;;;;;;;;;;;;;;;;;14.524;202.306;995.068;1595.169;;;;;;;;;;;;;;;;;;;;;;;;15.976;6.82;30.885;49.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.291;95.447;1447.225;2320.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1958;;1639899539.0;;;;;;;;;;;;;;;;;52.01;829.644;1478.635;2424.813;;;;;;;;;;;;;;;;;;;;;;;;3.129;1.549;31.136;51.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.618;431.938;1678.12;2751.949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1959;;1672174028.0;;;;;;;;;;;;;;;;;17.962;435.539;1710.559;2860.352;;;;;;;;;;;;;;;;;;;;;;;;19.592;10.003;36.517;61.063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.569;235.822;1786.758;2987.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1960;;1698939691.0;;;;;;;;;;;;;;;;;19.093;546.14;2005.069;3406.491;;;;;;;;;;;;;;;;;;;;;;;;40.809;24.92;50.61;85.983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.499;433.183;2013.581;3420.953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1961;;1725304326.0;;;;;;;;;;;;;;;;;-27.16;-925.188;1438.183;2481.303;;;;;;;;;;;;;;;;;;;;;;;;11.951;10.276;55.792;96.259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.634;226.948;2114.352;3647.901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1962;;1760632925.0;;;;;;;;;;;;;;;;;2.759;68.451;1448.203;2549.754;;;;;;;;;;;;;;;;;;;;;;;;16.202;15.596;63.531;111.855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.519;347.237;2269.148;3995.137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1963;;1806724539.0;;;;;;;;;;;;;;;;;1.431;36.48;1431.449;2586.234;;;;;;;;;;;;;;;;;;;;;;;;16.065;17.969;71.856;129.824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.364;374.091;2418.314;4369.228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1964;;1854882565.0;;;;;;;;;;;;;;;;;8.561;221.417;1513.655;2807.651;;;;;;;;;;;;;;;;;;;;;;;;14.372;18.659;80.05;148.483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.382;497.287;2623.624;4866.515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;Asia
Asia;1965;;1901594742.0;;;;0.0;0.0;;;;0.0;;;;1369.789;2604.784;;;3.692;103.658;1530.983;2911.309;;48.497;;;;;;2824.487;;;;;;2602.062;4948.067;;92.125;;;94.068;;;49.468;9.849;14.625;85.774;163.107;;1.751;;;;422.571;75.151;142.906;222.219;;7.868;;;422.961;75.216;143.031;222.424;;7.875;;;;;0.071;0.013;0.025;0.037;;0.001;;;2249.215;;;1182.805;10.707;521.08;2833.198;5387.595;;41.877;0.319;0.1;;;;0.053;;0.168;;;0.006;;5371.029;;;422.89;75.203;143.006;222.387;;7.874;;;0.0;0.0;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;;0.0;422.89000000000004;4948.138;Asia
Asia;1966;;1948036863.0;;;0.0;0.0;0.0;;;;0.0;;5.72;148.999;1413.62;2753.783;;;7.124;207.413;1600.956;3118.722;;46.782;;;;9.595;515.371;3021.709;;10.015;495.56;;;2794.417;5443.627;;92.478;15.361;14.45;108.518;;;55.706;7.456;12.162;89.972;175.269;;1.844;;4.296;18.155;440.726;76.511;149.046;226.241;;7.487;4.699;19.811;442.773;76.873;149.752;227.292;;7.522;;;2236.0;1.586;1.657;0.3;0.584;0.851;;0.028;14.766;332.111;2581.326;;;1325.091;11.552;622.367;3085.137;6009.961;;43.852;0.389;0.122;;22.0;0.07;0.063;;0.2;;;0.007;;5886.4;4.309;18.225;441.116;76.573;149.168;226.441;;7.494;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;441.115;5445.284000000001;Asia
Asia;1967;;1994226633.0;;;0.0;0.0;0.0;;;;0.0;;-3.144;-86.572;1337.466;2667.211;;;-19.051;-594.142;1265.944;2524.58;;43.565;;;;4.008;235.904;3070.014;;4.86;264.577;;;2862.365;5708.204;;93.236;16.296;17.684;126.202;;;63.284;12.043;21.108;98.473;196.377;;2.061;;-6.572;-28.963;411.763;69.827;139.251;206.477;;6.726;-6.477;-28.673;414.1;70.229;140.053;207.649;;6.764;;;7.705;0.128;1.785;0.315;0.629;0.895;;0.029;12.918;333.465;2914.791;;;1461.615;6.774;407.132;3217.836;6417.094;;47.609;0.552;0.173;;41.803;0.163;0.087;;0.277;;;0.009;;6122.304;-6.532;-28.801;412.315;69.914;139.424;206.754;;6.735;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;412.315;5709.9890000000005;Asia
Asia;1968;;2042761361.0;;;0.0;0.0;0.0;;;;0.0;;1.536;40.958;1325.739;2708.168;;;17.746;448.017;1455.185;2972.597;;41.149;;;;7.497;459.0;3221.768;;7.216;411.879;;;2995.985;6120.083;;92.992;17.777;22.435;148.637;;;72.763;35.611;69.932;130.367;266.309;;2.258;;11.153;45.924;457.687;75.771;154.781;224.053;;6.954;11.39;47.121;461.22;76.369;156.004;225.783;;7.008;;;65.978;1.178;2.962;0.511;1.044;1.45;;0.045;11.956;348.486;3263.277;;;1597.483;12.818;822.573;3544.059;7239.667;;49.584;0.571;0.179;;3.468;0.019;0.088;;0.28;;;0.009;;6581.304;11.143;45.943;458.258;75.858;154.96;224.333;;6.963;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;458.25800000000004;6123.044;Asia
Asia;1969;;2093665797.0;;;0.0;0.0;0.0;;;;0.0;;12.874;348.659;1460.036;3056.827;;;5.955;177.003;1504.347;3149.6;;40.491;;;;14.71;968.087;3605.824;;15.498;948.471;;;3376.162;7068.554;;93.631;23.433;34.831;183.468;;;87.63;19.389;51.635;151.86;317.944;;2.43;;3.814;17.455;475.142;76.748;160.684;226.942;;6.294;4.272;19.616;480.836;77.696;162.669;229.662;;6.369;;;73.063;2.164;5.127;0.863;1.807;2.449;;0.068;17.313;564.982;3828.259;;;1828.496;10.506;760.629;3821.19;8000.296;;50.71;0.568;0.178;;-0.559;-0.003;0.085;;0.271;;;0.008;;7549.391;3.809;17.452;475.71;76.833;160.862;227.214;;6.301;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;475.71;7073.6810000000005;Asia
Asia;1970;;2144906508.0;;;0.0;0.0;0.0;;;;0.0;;12.566;384.126;1604.244;3440.954;;;5.424;170.827;1548.052;3320.427;;39.956;;;;14.072;1062.368;4014.981;;14.698;1038.906;;;3779.867;8107.46;;94.144;19.001;34.86;218.328;;;101.789;-25.43;-80.852;110.537;237.092;;2.535;;2.363;11.228;486.37;76.685;164.481;226.756;;5.648;4.986;23.462;504.299;79.621;170.779;235.115;;5.856;;;225.947;11.584;16.711;2.746;5.889;7.791;;0.194;16.193;619.919;4448.179;;;2073.833;13.875;1110.032;4247.424;9110.328;;51.652;1.219;0.409;;129.609;0.65;0.191;;0.568;;;0.014;;8611.759;2.504;11.878;487.588;76.875;164.89;227.324;;5.662;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;487.589;8124.1720000000005;Asia
Asia;1971;;2195423804.0;;;0.0;0.0;0.0;;;;0.0;;7.463;256.809;1684.305;3697.763;;;3.858;128.102;1570.781;3448.529;;39.408;;;;8.96;771.583;4274.046;;8.844;717.045;;;4019.5;8824.506;;94.044;14.052;30.679;249.007;;;113.421;33.337;79.039;143.996;316.131;;2.654;;9.387;45.654;532.024;81.953;179.921;242.333;;5.67;10.874;54.536;558.835;86.247;189.349;254.545;;5.956;;;53.348;8.915;25.625;4.114;9.031;11.672;;0.273;9.657;429.558;4877.736;;;2221.774;16.83;1533.271;4848.084;10643.599;;51.983;1.186;0.398;;-2.714;-0.033;0.181;;0.54;;;0.013;;9383.342;9.357;45.621;533.209;82.134;180.318;242.873;;5.683;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;533.21;8850.131;Asia
